年,月,日,时,分,NEE,RE,GPP,LE,Hs
2017,8,22,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,11,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,12,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,12,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,13,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,13,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,14,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,14,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,15,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,15,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,16,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,16,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,17,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,17,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,18,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,18,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,19,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,19,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,20,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,20,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,21,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,21,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,22,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,22,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,23,0,NAN,NAN,NAN,NAN,NAN
2017,8,22,23,30,NAN,NAN,NAN,NAN,NAN
2017,8,22,24,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,0,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,1,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,1,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,2,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,2,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,11,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,12,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,12,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,13,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,13,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,14,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,14,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,15,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,15,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,16,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,16,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,17,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,17,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,18,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,18,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,19,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,19,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,20,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,20,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,21,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,21,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,22,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,22,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,23,0,NAN,NAN,NAN,NAN,NAN
2017,8,23,23,30,NAN,NAN,NAN,NAN,NAN
2017,8,23,24,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,0,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,1,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,1,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,2,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,2,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,11,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,12,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,12,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,13,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,13,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,14,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,14,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,15,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,15,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,16,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,16,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,17,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,17,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,18,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,18,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,19,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,19,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,20,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,20,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,21,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,21,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,22,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,22,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,23,0,NAN,NAN,NAN,NAN,NAN
2017,8,24,23,30,NAN,NAN,NAN,NAN,NAN
2017,8,24,24,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,0,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,1,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,1,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,2,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,2,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,11,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,12,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,12,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,13,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,13,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,14,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,14,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,15,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,15,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,16,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,16,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,17,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,17,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,18,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,18,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,19,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,19,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,20,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,20,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,21,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,21,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,22,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,22,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,23,0,NAN,NAN,NAN,NAN,NAN
2017,8,25,23,30,NAN,NAN,NAN,NAN,NAN
2017,8,25,24,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,0,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,1,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,1,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,2,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,2,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,11,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,12,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,12,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,13,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,13,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,14,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,14,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,15,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,15,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,16,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,16,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,17,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,17,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,18,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,18,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,19,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,19,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,20,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,20,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,21,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,21,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,22,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,22,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,23,0,NAN,NAN,NAN,NAN,NAN
2017,8,26,23,30,NAN,NAN,NAN,NAN,NAN
2017,8,26,24,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,0,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,1,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,1,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,2,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,2,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,11,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,12,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,12,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,13,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,13,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,14,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,14,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,15,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,15,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,16,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,16,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,17,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,17,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,18,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,18,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,19,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,19,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,20,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,20,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,21,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,21,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,22,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,22,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,23,0,NAN,NAN,NAN,NAN,NAN
2017,8,27,23,30,NAN,NAN,NAN,NAN,NAN
2017,8,27,24,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,0,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,1,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,1,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,2,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,2,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,11,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,12,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,12,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,13,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,13,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,14,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,14,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,15,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,15,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,16,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,16,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,17,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,17,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,18,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,18,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,19,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,19,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,20,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,20,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,21,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,21,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,22,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,22,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,23,0,NAN,NAN,NAN,NAN,NAN
2017,8,28,23,30,NAN,NAN,NAN,NAN,NAN
2017,8,28,24,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,0,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,1,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,1,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,2,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,2,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,11,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,12,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,12,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,13,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,13,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,14,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,14,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,15,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,15,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,16,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,16,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,17,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,17,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,18,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,18,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,19,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,19,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,20,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,20,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,21,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,21,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,22,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,22,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,23,0,NAN,NAN,NAN,NAN,NAN
2017,8,29,23,30,NAN,NAN,NAN,NAN,NAN
2017,8,29,24,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,0,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,1,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,1,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,2,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,2,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,11,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,12,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,12,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,13,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,13,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,14,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,14,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,15,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,15,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,16,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,16,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,17,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,17,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,18,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,18,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,19,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,19,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,20,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,20,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,21,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,21,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,22,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,22,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,23,0,NAN,NAN,NAN,NAN,NAN
2017,8,30,23,30,NAN,NAN,NAN,NAN,NAN
2017,8,30,24,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,0,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,1,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,1,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,2,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,2,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,3,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,3,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,4,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,4,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,5,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,5,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,6,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,6,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,7,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,7,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,8,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,8,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,9,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,9,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,10,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,10,30,NAN,NAN,NAN,NAN,NAN
2017,8,31,11,0,NAN,NAN,NAN,NAN,NAN
2017,8,31,11,30,NAN,NAN,NAN,NAN,NAN
